;gauge_ID;issue_date;issue_time;fc_date;fc_value
181;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-07;16.10129737854004
182;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-08;18.228622436523438
183;hybas_1120661040;2024-10-03;2024-10-03 13:39:46.123855+00:00;2024-10-09;19.95821189880371
184;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-03;20.535846710205078
185;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-04;18.1256046295166
186;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-05;15.931421279907227
187;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-06;15.844480514526367
188;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-07;16.969043731689453
189;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-08;25.95576286315918
190;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-09;27.51428985595703
191;hybas_1120661040;2024-10-04;2024-10-04 13:58:14.649528+00:00;2024-10-10;17.214656829833984
192;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-04;18.119735717773438
193;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-05;15.819364547729492
194;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-06;14.166521072387695
195;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-07;15.551360130310059
196;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-08;16.525972366333008
197;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-09;20.00493812561035
198;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-10;14.6373929977417
199;hybas_1120661040;2024-10-05;2024-10-05 13:49:27.234273+00:00;2024-10-11;11.692222595214844
